id,date,language,username,problemCode,contestCode,result,time,memory
18925207,2018-06-17 22:11:30,C++14,shivgupta,GOODPERM,COOK95A,AC,0.94,16064
18925195,2018-06-17 22:11:25,C++14,abhisheksaini1,GOODPERM,COOK95A,AC,0.02,22264
18925184,2018-06-17 22:11:21,PYTH 3.5,chirag11032000,GOODPERM,COOK95A,TLE,5.01,37744
18925182,2018-06-17 22:11:20,C++14,step_by_step,MINIONS,COOK95A,TLE,1.51,35760
18925160,2018-06-17 22:11:11,C++14,daniel_1999,SONYASEG,COOK95A,AC,0.19,25768
18925159,2018-06-17 22:11:11,C++14,yashjaiswal10,GOODPERM,COOK95A,WA,0,15232
18925155,2018-06-17 22:11:09,C++14,zetapi,MINIONS,COOK95A,AC,0.27,39504
18925150,2018-06-17 22:11:05,C++14,sajalsouravs,MINIONS,COOK95A,WA,0.3,28408
18925135,2018-06-17 22:11:00,C++14,rishigurjar,GOODPERM,COOK95A,AC,0.04,15240
18925136,2018-06-17 22:11:00,C++14,rishi_illuri,GOODPERM,COOK95A,WA,0,15240
18925129,2018-06-17 22:10:59,C++14,smelskiy,DANYANUM,COOK95A,AC,0.2,18608
18925122,2018-06-17 22:10:57,C++14,ahmedabdellah,MINIONS,COOK95A,WA,0.17,43368
18925118,2018-06-17 22:10:56,C++14,jitendersheora,GOODPERM,COOK95A,AC,0.03,15232
18925096,2018-06-17 22:10:43,C++14,cenation092,GOODPERM,COOK95A,AC,0.02,15240
18925085,2018-06-17 22:10:40,JAVA,EgorK,BTMNTREE,COOK95A,WA,1.22,4575232
18925082,2018-06-17 22:10:38,C++14,gediminasel,SONYASEG,COOK95A,WA,0.5,23176
18925069,2018-06-17 22:10:34,JAVA,kessido,GOODPERM,COOK95A,WA,0.05,4575232
18925059,2018-06-17 22:10:29,C++14,yashjaiswal10,GOODPERM,COOK95A,CTE,0,0
18925054,2018-06-17 22:10:28,C++14,furious__,GOODPERM,COOK95A,TLE,1.01,15240
18925036,2018-06-17 22:10:24,C++14,abhisheksaini1,GOODPERM,COOK95A,WA,0.02,22264
18925033,2018-06-17 22:10:23,C++14,mahir111,MINIONS,COOK95A,WA,0.96,16920
18925022,2018-06-17 22:10:16,C++14,rantd,MINIONS,COOK95A,WA,0.31,37240
18925001,2018-06-17 22:10:08,C++14,kgarun,GOODPERM,COOK95A,AC,0.03,20064
18924998,2018-06-17 22:10:06,C++14,gediminasel,SONYASEG,COOK95A,WA,0.5,23176
18924994,2018-06-17 22:10:05,C++14,daffodildiku,MINIONS,COOK95A,WA,0.08,18240
18924987,2018-06-17 22:10:04,C++14,arjun20398,GOODPERM,COOK95A,AC,0.12,15936
18924978,2018-06-17 22:10:01,C++14,rajas_iitg,GOODPERM,COOK95A,WA,0.36,19784
18924913,2018-06-17 22:09:30,PYPY,chintanr11,GOODPERM,COOK95A,WA,0.89,120576
18924909,2018-06-17 22:09:29,C++14,saurabhrathi12,GOODPERM,COOK95A,WA,0.32,21936
18924879,2018-06-17 22:09:17,PYPY,bewoods,MINIONS,COOK95A,TLE,7.51,154240
18924873,2018-06-17 22:09:14,C++14,alcatraz24,MINIONS,COOK95A,WA,0.26,18256
18924867,2018-06-17 22:09:13,C++14,saadmaan007,GOODPERM,COOK95A,WA,0.06,15240
18924854,2018-06-17 22:09:10,C++14,ciphereck,MINIONS,COOK95A,WA,0.34,18496
18924855,2018-06-17 22:09:10,C++14,peacemaro,MINIONS,COOK95A,WA,0.32,20424
18924853,2018-06-17 22:09:09,C++14,thai9cdb,MINIONS,COOK95A,AC,0.29,20424
18924844,2018-06-17 22:09:07,C++14,darkhorse65,GOODPERM,COOK95A,AC,0.12,15240
18924838,2018-06-17 22:09:04,C++14,vibhav_sarraf,GOODPERM,COOK95A,AC,0.02,15240
18924816,2018-06-17 22:08:56,C++14,atrophy98,GOODPERM,COOK95A,WA,0,15240
18924812,2018-06-17 22:08:54,C++14,t_bone_289,MINIONS,COOK95A,WA,0.06,18488
18924797,2018-06-17 22:08:51,C++14,kushwah_1,GOODPERM,COOK95A,AC,0.02,16072
18924796,2018-06-17 22:08:50,C++14,rounak217,GOODPERM,COOK95A,AC,0.06,15240
18924782,2018-06-17 22:08:46,C++14,puneetrai04,GOODPERM,COOK95A,AC,0.01,16072
18924779,2018-06-17 22:08:45,C++14,goyalanubhav11,GOODPERM,COOK95A,WA,0.5,16064
18924775,2018-06-17 22:08:44,JAVA,uwi,SONYASEG,COOK95A,AC,0.79,4575232
18924766,2018-06-17 22:08:41,C++14,z1_43,GOODPERM,COOK95A,AC,0.01,16064
18924749,2018-06-17 22:08:31,C++14,ashishgup,MINIONS,COOK95A,AC,0.79,321536
18924742,2018-06-17 22:08:29,C++14,hitesh_001,GOODPERM,COOK95A,AC,0.26,15240
18924723,2018-06-17 22:08:22,C++14,rishabh3538,GOODPERM,COOK95A,WA,0.01,16064
18924714,2018-06-17 22:08:15,C,burhankhom009,GOODPERM,COOK95A,WA,0.02,10720
18924703,2018-06-17 22:08:12,C++14,spj_29,MINIONS,COOK95A,AC,0.26,34896
18924673,2018-06-17 22:07:59,C++14,zetapi,MINIONS,COOK95A,WA,0.21,38920
18924663,2018-06-17 22:07:54,JAVA,kessido,GOODPERM,COOK95A,RTE,0.15,4575232
18924657,2018-06-17 22:07:53,C++14,fsouza,MINIONS,COOK95A,AC,0.3,33984
18924647,2018-06-17 22:07:51,C++14,raveman,MINIONS,COOK95A,AC,0.42,58720
18924642,2018-06-17 22:07:49,C++14,siddharthp538,GOODPERM,COOK95A,AC,0.11,15240
18924630,2018-06-17 22:07:45,C++14,jitendersheora,GOODPERM,COOK95A,WA,0,16064
18924615,2018-06-17 22:07:41,C++14,anhhungcolao,MINIONS,COOK95A,WA,0.5,22312
18924563,2018-06-17 22:07:16,JAVA,aya_cool,GOODPERM,COOK95A,AC,0.11,4575232
18924560,2018-06-17 22:07:15,C++14,mithilesh_8055,GOODPERM,COOK95A,AC,0.18,16064
18924552,2018-06-17 22:07:12,C++14,deepak1527,GOODPERM,COOK95A,AC,0.01,17344
18924521,2018-06-17 22:06:57,C++14,apoorv_kulsh,GOODPERM,COOK95A,AC,0.02,15240
18924504,2018-06-17 22:06:49,C++14,ayu786,GOODPERM,COOK95A,AC,0.04,15240
18924506,2018-06-17 22:06:49,C++14,ohm123,GOODPERM,COOK95A,AC,0.01,15248
18924500,2018-06-17 22:06:47,C++14,kadian,GOODPERM,COOK95A,AC,0.02,16064
18924482,2018-06-17 22:06:41,C++14,um_nik,MINIONS,COOK95A,AC,0.22,59072
18924462,2018-06-17 22:06:33,C++14,rishabh3538,GOODPERM,COOK95A,WA,0.02,15240
18924459,2018-06-17 22:06:30,C++14,vibhav_sarraf,GOODPERM,COOK95A,WA,0,16064
18924456,2018-06-17 22:06:29,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,38696
18924451,2018-06-17 22:06:27,C++14,shivam077,GOODPERM,COOK95A,WA,0.11,15240
18924439,2018-06-17 22:06:23,C++14,raveman,MINIONS,COOK95A,WA,0.37,58200
18924428,2018-06-17 22:06:19,C++14,daffodildiku,MINIONS,COOK95A,WA,0.08,18240
18924407,2018-06-17 22:06:12,C++14,uchicha_itachi,GOODPERM,COOK95A,AC,0.13,16072
18924408,2018-06-17 22:06:12,C++14,bhj2001,GOODPERM,COOK95A,AC,0.09,15240
18924396,2018-06-17 22:06:09,C++14,ptnk131627,GOODPERM,COOK95A,AC,0.04,20064
18924364,2018-06-17 22:05:56,C++14,smelskiy,GOODPERM,COOK95A,AC,0.04,15232
18924337,2018-06-17 22:05:46,C++14,shubham_2324,GOODPERM,COOK95A,AC,0,15240
18924323,2018-06-17 22:05:43,C++14,ad_6398,GOODPERM,COOK95A,WA,0,15240
18924318,2018-06-17 22:05:42,C++14,atharva_sarage,GOODPERM,COOK95A,AC,0.06,15240
18924289,2018-06-17 22:05:28,JAVA,rahulkhairwar,MINIONS,COOK95A,WA,0.75,4640768
18924281,2018-06-17 22:05:24,C++14,tusg25,GOODPERM,COOK95A,AC,0.01,16064
18924278,2018-06-17 22:05:23,C++14,sarthakag12,GOODPERM,COOK95A,WA,0,15240
18924252,2018-06-17 22:05:12,C++14,iit_bhu,GOODPERM,COOK95A,AC,0.04,15232
18924247,2018-06-17 22:05:11,PYPY,panik,GOODPERM,COOK95A,AC,1.9,189696
18924248,2018-06-17 22:05:11,C++14,isaf27,MINIONS,COOK95A,AC,0.22,33888
18924246,2018-06-17 22:05:11,C++14,furious__,GOODPERM,COOK95A,TLE,1.01,15240
18924222,2018-06-17 22:04:59,C++14,divik544,GOODPERM,COOK95A,AC,0.06,15240
18924210,2018-06-17 22:04:57,C++14,smelskiy,GOODPERM,COOK95A,WA,0.02,15240
18924199,2018-06-17 22:04:52,C++14,kushwah_1,GOODPERM,COOK95A,WA,0.02,16072
18924197,2018-06-17 22:04:52,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,29672
18924189,2018-06-17 22:04:48,C++14,um_nik,MINIONS,COOK95A,WA,0.21,59072
18924183,2018-06-17 22:04:47,C++14,teja349,MINIONS,COOK95A,AC,0.26,35392
18924186,2018-06-17 22:04:47,C++14,raveman,MINIONS,COOK95A,TLE,1.51,41056
18924175,2018-06-17 22:04:43,C++14,stommydx,MINIONS,COOK95A,WA,0.19,16928
18924166,2018-06-17 22:04:41,C++14,rituraj22,GOODPERM,COOK95A,AC,0.73,15240
18924158,2018-06-17 22:04:35,C++14,kailashnath199,GOODPERM,COOK95A,AC,0.12,15240
18924155,2018-06-17 22:04:34,C++14,dsingh_24,GOODPERM,COOK95A,AC,0.02,16064
18924152,2018-06-17 22:04:33,C++14,vishal_nnd0,GOODPERM,COOK95A,AC,0.1,16072
18924129,2018-06-17 22:04:22,C++14,ars2117,GOODPERM,COOK95A,AC,0.1,15240
18924118,2018-06-17 22:04:17,C++14,arjun20398,GOODPERM,COOK95A,WA,0.14,15936
18924117,2018-06-17 22:04:16,C++14,srijan123j,GOODPERM,COOK95A,WA,0,15240
18924090,2018-06-17 22:04:04,PYTH 3.5,chintanr11,GOODPERM,COOK95A,TLE,5.01,28384
18924075,2018-06-17 22:04:00,C++14,ajaybgunjal199,GOODPERM,COOK95A,WA,0,15240
18924079,2018-06-17 22:04:00,C++14,shivam077,GOODPERM,COOK95A,WA,0.03,15240
18924074,2018-06-17 22:03:59,C++14,mithilesh_8055,GOODPERM,COOK95A,WA,0.2,16064
18924065,2018-06-17 22:03:55,C++14,z1_43,GOODPERM,COOK95A,WA,0,15240
18924056,2018-06-17 22:03:52,JAVA,codechef_ak216,NUMCOMP,COOK95A,WA,0.27,4575232
18924028,2018-06-17 22:03:41,C++14,thai9cdb,MINIONS,COOK95A,TLE,1.51,17840
18924020,2018-06-17 22:03:38,C++14,kristopher,GOODPERM,COOK95A,AC,0.13,15240
18923997,2018-06-17 22:03:31,C++14,isaf27,MINIONS,COOK95A,WA,0.2,33192
18923992,2018-06-17 22:03:26,PYTH 3.5,njha1999,GOODPERM,COOK95A,AC,2.71,28096
18923989,2018-06-17 22:03:25,C++14,federico_s,MINIONS,COOK95A,WA,0.31,18376
18923987,2018-06-17 22:03:24,C++14,nsit_coder,GOODPERM,COOK95A,AC,0.39,15360
18923986,2018-06-17 22:03:24,C++14,imdaredevil,GOODPERM,COOK95A,AC,0.07,15240
18923962,2018-06-17 22:03:18,C++14,vipin1407,GOODPERM,COOK95A,AC,0.01,15240
18923965,2018-06-17 22:03:18,C++14,karolis_kusas,MINIONS,COOK95A,TLE,1.51,35576
18923953,2018-06-17 22:03:16,C++14,jtnydv25,DANYANUM,COOK95A,AC,1.13,19208
18923941,2018-06-17 22:03:11,C++14,atharva_sarage,GOODPERM,COOK95A,WA,0.07,16064
18923931,2018-06-17 22:03:08,C++14,aavik3871,GOODPERM,COOK95A,WA,0,15240
18923926,2018-06-17 22:03:05,C++14,harshit23897,MINIONS,COOK95A,WA,0.08,15360
18923917,2018-06-17 22:02:59,C++14,filyan,GOODPERM,COOK95A,AC,0.02,15232
18923911,2018-06-17 22:02:57,C++14,shivam077,GOODPERM,COOK95A,WA,0.04,15240
18923894,2018-06-17 22:02:52,C++14,lk03021998,MINIONS,COOK95A,WA,0.14,15488
18923878,2018-06-17 22:02:46,C++14,ania7,SONYASEG,COOK95A,AC,0.15,21504
18923867,2018-06-17 22:02:42,PYPY,code_blast,GOODPERM,COOK95A,AC,0.24,155456
18923841,2018-06-17 22:02:34,C++14,bharat2002,GOODPERM,COOK95A,AC,0.07,15240
18923832,2018-06-17 22:02:30,C++14,faustaadp,GOODPERM,COOK95A,AC,0.02,16752
18923825,2018-06-17 22:02:27,C++14,raveman,MINIONS,COOK95A,WA,0.36,58200
18923821,2018-06-17 22:02:25,C++14,ftasb1,GOODPERM,COOK95A,AC,0.07,15240
18923819,2018-06-17 22:02:23,C++14,smelskiy,GOODPERM,COOK95A,WA,0.02,16064
18923812,2018-06-17 22:02:20,C++14,mithilesh_8055,GOODPERM,COOK95A,WA,0,15240
18923807,2018-06-17 22:02:17,JAVA,aman_robotics,GOODPERM,COOK95A,AC,0.17,4575232
18923803,2018-06-17 22:02:16,C++14,suraj_pal,GOODPERM,COOK95A,AC,0.03,16064
18923800,2018-06-17 22:02:15,C++14,tusg25,GOODPERM,COOK95A,WA,0.02,15240
18923796,2018-06-17 22:02:14,C++14,swapnil159,GOODPERM,COOK95A,AC,0.09,23056
18923774,2018-06-17 22:02:01,C++14,um_nik,MINIONS,COOK95A,TLE,1.51,58248
18923776,2018-06-17 22:02:01,C++14,abhishekk781,GOODPERM,COOK95A,AC,0.38,15240
18923763,2018-06-17 22:01:57,C++14,cenation092,GOODPERM,COOK95A,WA,0,15240
18923737,2018-06-17 22:01:47,C++14,aryanc403,GOODPERM,COOK95A,WA,0,15240
18923727,2018-06-17 22:01:43,C++14,jitendersheora,GOODPERM,COOK95A,WA,0,15232
18923709,2018-06-17 22:01:34,C++14,darthmelonder,GOODPERM,COOK95A,AC,0.04,15240
18923696,2018-06-17 22:01:30,C++14,puneetrai04,GOODPERM,COOK95A,WA,0.01,15248
18923692,2018-06-17 22:01:29,C++14,uchicha_itachi,GOODPERM,COOK95A,WA,0,15312
18923694,2018-06-17 22:01:29,C++14,rishigurjar,GOODPERM,COOK95A,WA,0.01,15240
18923678,2018-06-17 22:01:24,C++14,tihorsharma123,GOODPERM,COOK95A,AC,0.02,15240
18923670,2018-06-17 22:01:22,PYTH,akamoha,GOODPERM,COOK95A,AC,1.44,23352
18923661,2018-06-17 22:01:19,C++14,fsshakkhor,SONYASEG,COOK95A,AC,0.3,19192
18923632,2018-06-17 22:01:09,C++14,nai123,MINIONS,COOK95A,AC,0.29,25440
18923630,2018-06-17 22:01:08,JAVA,himanshu_skb,GOODPERM,COOK95A,WA,0.08,4575232
18923621,2018-06-17 22:01:05,C++14,federico_s,MINIONS,COOK95A,WA,0.29,18368
18923617,2018-06-17 22:01:05,C++14,hackerwizard,GOODPERM,COOK95A,AC,0.05,15240
18923610,2018-06-17 22:01:02,C++14,akashpatil219,GOODPERM,COOK95A,AC,0.12,16064
18923600,2018-06-17 22:00:59,C++14,nileshjha19,GOODPERM,COOK95A,AC,0.02,15240
18923558,2018-06-17 22:00:45,C++14,taasans123,GOODPERM,COOK95A,AC,0.02,16064
18923552,2018-06-17 22:00:44,C++14,nsit_coder,GOODPERM,COOK95A,TLE,1.01,19144
18923544,2018-06-17 22:00:40,C++14,darthmelonder,GOODPERM,COOK95A,CTE,0,0
18923526,2018-06-17 22:00:33,C++14,shivamgor498,GOODPERM,COOK95A,AC,0.2,16064
18923519,2018-06-17 22:00:32,C++14,garnab27,GOODPERM,COOK95A,AC,0.1,15232
18923517,2018-06-17 22:00:31,PYTH 3.5,vinuthegr8,GOODPERM,COOK95A,AC,2.83,28384
18923476,2018-06-17 22:00:14,C,darthmelonder,GOODPERM,COOK95A,CTE,0,0
18923469,2018-06-17 22:00:13,C++14,yash_chandnani,GOODPERM,COOK95A,AC,0.27,15240
18923453,2018-06-17 22:00:07,PYPY,ayan_nitd,GOODPERM,COOK95A,AC,0.59,128768
18923420,2018-06-17 21:59:53,C++14,ars2117,GOODPERM,COOK95A,WA,0.02,18408
18923413,2018-06-17 21:59:49,C++14,harbeersamra,GOODPERM,COOK95A,AC,0.04,15240
18923414,2018-06-17 21:59:49,C++14,da_201601462,MINIONS,COOK95A,WA,0.08,18240
18923408,2018-06-17 21:59:48,C++14,darkhorse65,GOODPERM,COOK95A,WA,0.11,15240
18923403,2018-06-17 21:59:46,C++14,crystal64,GOODPERM,COOK95A,AC,0.05,15240
18923397,2018-06-17 21:59:45,C++14,nuip,MINIONS,COOK95A,AC,0.26,19944
18923387,2018-06-17 21:59:38,C++14,ninja_69,GOODPERM,COOK95A,WA,0.03,16064
18923359,2018-06-17 21:59:29,C++14,bobby_123,GOODPERM,COOK95A,AC,0.02,15240
18923347,2018-06-17 21:59:25,C++14,smelskiy,DANYANUM,COOK95A,WA,0.15,23816
18923339,2018-06-17 21:59:21,C++14,amulyagaur111,GOODPERM,COOK95A,AC,0.08,15240
18923329,2018-06-17 21:59:19,C++14,horsbug98,NUMCOMP,COOK95A,AC,0,15240
18923328,2018-06-17 21:59:19,PYTH,akamoha,GOODPERM,COOK95A,WA,1.42,24376
18923315,2018-06-17 21:59:14,C++14,vinit_6,GOODPERM,COOK95A,AC,0.01,15240
18923308,2018-06-17 21:59:11,JAVA,agentwhite,GOODPERM,COOK95A,AC,0.09,4575232
18923227,2018-06-17 21:58:41,C++14,mithilesh_8055,GOODPERM,COOK95A,WA,0,15240
18923213,2018-06-17 21:58:37,C++14,vaib077,GOODPERM,COOK95A,AC,0.14,15248
18923197,2018-06-17 21:58:31,C++14,raveman,MINIONS,COOK95A,WA,0.42,78976
18923178,2018-06-17 21:58:26,C++14,saurabhrathi12,GOODPERM,COOK95A,TLE,1.01,15248
18923161,2018-06-17 21:58:21,C++14,ptnk131627,GOODPERM,COOK95A,WA,0.03,19240
18923133,2018-06-17 21:58:12,C++14,adzo261,GOODPERM,COOK95A,AC,0.04,15240
18923129,2018-06-17 21:58:11,C++14,chinmay0906,GOODPERM,COOK95A,AC,0.06,16456
18923109,2018-06-17 21:58:04,C++14,shisui24,GOODPERM,COOK95A,TLE,1.01,16064
18923104,2018-06-17 21:58:03,C++14,deepak1527,GOODPERM,COOK95A,WA,0.02,16264
18923097,2018-06-17 21:58:02,C++14,abhisheksaini1,GOODPERM,COOK95A,WA,0,22264
18923092,2018-06-17 21:58:01,C++14,faustaadp,GOODPERM,COOK95A,WA,0.02,16752
18923091,2018-06-17 21:58:01,C++14,tasmeemreza,GOODPERM,COOK95A,WA,0.01,15240
18923076,2018-06-17 21:57:56,C++14,vipin_bhardwaj,GOODPERM,COOK95A,AC,0.07,15240
18923067,2018-06-17 21:57:54,JAVA,aman_robotics,GOODPERM,COOK95A,AC,0.17,4575232
18923068,2018-06-17 21:57:54,PYTH 3.5,chintanr11,GOODPERM,COOK95A,TLE,5.01,28384
18923066,2018-06-17 21:57:53,C++14,rj25,GOODPERM,COOK95A,AC,0.07,15240
18923053,2018-06-17 21:57:48,C++14,aviroop123,GOODPERM,COOK95A,AC,0.01,15240
18923039,2018-06-17 21:57:45,C++14,arnab_0017,GOODPERM,COOK95A,AC,0.13,15240
18923029,2018-06-17 21:57:40,C++14,akashpatil219,GOODPERM,COOK95A,WA,0.12,15240
18923027,2018-06-17 21:57:39,C++14,iit_bhu,GOODPERM,COOK95A,WA,0.04,15240
18923024,2018-06-17 21:57:37,C++14,ucntstopme,GOODPERM,COOK95A,AC,0.02,15240
18923008,2018-06-17 21:57:32,C++14,ptnk131627,GOODPERM,COOK95A,CTE,0,0
18922998,2018-06-17 21:57:27,C++14,furious__,GOODPERM,COOK95A,TLE,1.01,15240
18922981,2018-06-17 21:57:23,C++14,swapnil159,GOODPERM,COOK95A,WA,0.11,23048
18922976,2018-06-17 21:57:22,C++14,aryanc403,DANYANUM,COOK95A,TLE,2.01,17152
18922973,2018-06-17 21:57:21,C++14,shubham_1428,GOODPERM,COOK95A,AC,0.06,16064
18922964,2018-06-17 21:57:17,C++14,sanjaygidwani,GOODPERM,COOK95A,AC,0.06,15240
18922950,2018-06-17 21:57:11,C++14,segtree,GOODPERM,COOK95A,AC,0.06,15240
18922933,2018-06-17 21:57:03,C++14,new_naveen602,MINIONS,COOK95A,WA,0.18,25608
18922914,2018-06-17 21:56:55,C++14,pinkfcpp,DANYANUM,COOK95A,WA,0.07,15240
18922912,2018-06-17 21:56:54,C++14,zetapi,MINIONS,COOK95A,RTE,0.06,26608
18922901,2018-06-17 21:56:50,JAVA,ankurdua15,GOODPERM,COOK95A,AC,0.09,4575232
18922895,2018-06-17 21:56:48,C++14,ninja_69,GOODPERM,COOK95A,WA,0.03,15240
18922869,2018-06-17 21:56:37,C++14,gennady.korotkevich,DANYANUM,COOK95A,AC,0.33,16064
18922868,2018-06-17 21:56:36,C++14,pikmike,MINIONS,COOK95A,WA,0.2,26360
18922853,2018-06-17 21:56:30,C++14,vivek_rathi_53,MINIONS,COOK95A,WA,0.12,20632
18922816,2018-06-17 21:56:19,PYTH 3.5,ayan_nitd,GOODPERM,COOK95A,TLE,5.01,33232
18922760,2018-06-17 21:55:58,JAVA,baz__,GOODPERM,COOK95A,AC,0.09,4640768
18922743,2018-06-17 21:55:51,C++14,new_naveen602,MINIONS,COOK95A,RTE,0.01,15400
18922742,2018-06-17 21:55:51,C++14,aryanc403,DANYANUM,COOK95A,TLE,2.01,40768
18922733,2018-06-17 21:55:46,C++14,taasans123,GOODPERM,COOK95A,WA,0,16064
18922725,2018-06-17 21:55:44,C++14,jaideeppyne,GOODPERM,COOK95A,AC,0.05,16064
18922686,2018-06-17 21:55:27,C++14,mittalshubham,GOODPERM,COOK95A,AC,0.03,15232
18922685,2018-06-17 21:55:27,C++14,vaib077,GOODPERM,COOK95A,WA,0,15240
18922677,2018-06-17 21:55:24,C++14,ucntstopme,GOODPERM,COOK95A,WA,0.02,15240
18922676,2018-06-17 21:55:23,C++14,leo10,GOODPERM,COOK95A,AC,0.02,15240
18922675,2018-06-17 21:55:23,C++14,garnab27,GOODPERM,COOK95A,WA,0.1,15240
18922669,2018-06-17 21:55:22,C++14,ptnk131627,GOODPERM,COOK95A,WA,0.03,19240
18922649,2018-06-17 21:55:15,C++14,the_batman,GOODPERM,COOK95A,AC,0.02,15240
18922629,2018-06-17 21:55:07,C++14,bitman_123,GOODPERM,COOK95A,AC,0.01,15240
18922623,2018-06-17 21:55:06,C++14,daffodildiku,GOODPERM,COOK95A,AC,0.01,15248
18922619,2018-06-17 21:55:05,C++14,mnaveenkumar20,GOODPERM,COOK95A,AC,0.13,16064
18922613,2018-06-17 21:55:03,C++14,chhote_log,GOODPERM,COOK95A,AC,0.02,17192
18922585,2018-06-17 21:54:57,PYTH 3.5,chintanr11,GOODPERM,COOK95A,RTE,2.84,27712
18922574,2018-06-17 21:54:53,JAVA,codechef_ak216,NUMCOMP,COOK95A,WA,0.17,4575232
18922551,2018-06-17 21:54:44,C++14,guestcheap,GOODPERM,COOK95A,AC,0.1,15232
18922525,2018-06-17 21:54:35,C++14,clown1331,GOODPERM,COOK95A,AC,0.11,15232
18922526,2018-06-17 21:54:35,C++14,susmith98,MINIONS,COOK95A,TLE,1.51,28440
18922518,2018-06-17 21:54:33,C++14,reej,GOODPERM,COOK95A,AC,0.06,15240
18922513,2018-06-17 21:54:31,C++14,deadcode4,GOODPERM,COOK95A,AC,0.37,15248
18922490,2018-06-17 21:54:24,C++14,abhihacker02,GOODPERM,COOK95A,AC,0.05,16064
18922451,2018-06-17 21:54:08,C++14,chpipis,GOODPERM,COOK95A,AC,0.01,15336
18922441,2018-06-17 21:54:06,C++14,xt1033,GOODPERM,COOK95A,AC,0.3,15240
18922434,2018-06-17 21:54:03,C++14,Ra16bit,MINIONS,COOK95A,AC,0.14,20416
18922433,2018-06-17 21:54:02,C++14,dp1priyesh3_3,GOODPERM,COOK95A,AC,0.06,15232
18922411,2018-06-17 21:53:55,PYTH 3.5,mrip,GOODPERM,COOK95A,AC,0.32,102464
18922389,2018-06-17 21:53:48,C++14,c0der_ace,GOODPERM,COOK95A,AC,0.06,16064
18922382,2018-06-17 21:53:46,C++14,karolis_kusas,SONYASEG,COOK95A,AC,0.3,24008
18922362,2018-06-17 21:53:40,JAVA,baz__,GOODPERM,COOK95A,WA,0.09,4640768
18922360,2018-06-17 21:53:40,C++14,nots0fast,GOODPERM,COOK95A,AC,0.15,15240
18922311,2018-06-17 21:53:24,JAVA,codechef_ak216,NUMCOMP,COOK95A,WA,0.17,4575232
18922309,2018-06-17 21:53:23,C++14,faustaadp,GOODPERM,COOK95A,WA,0.02,16752
18922280,2018-06-17 21:53:16,C++14,gabilash,MINIONS,COOK95A,TLE,1.51,17496
18922278,2018-06-17 21:53:16,C++14,iit_bhu,GOODPERM,COOK95A,WA,0.04,15232
18922266,2018-06-17 21:53:12,C++14,lakh,GOODPERM,COOK95A,AC,0.03,16064
18922257,2018-06-17 21:53:11,C++14,alcatraz24,GOODPERM,COOK95A,AC,0.02,15240
18922246,2018-06-17 21:53:08,C++14,allllekssssa,MINIONS,COOK95A,AC,1.4,46488
18922242,2018-06-17 21:53:05,C++14,geniusclone,GOODPERM,COOK95A,AC,0.03,16064
18922234,2018-06-17 21:53:03,C++14,ironman_99,GOODPERM,COOK95A,AC,0.05,15240
18922237,2018-06-17 21:53:03,C++14,thai9cdb,MINIONS,COOK95A,WA,0.13,17088
18922232,2018-06-17 21:53:02,C++14,beginner_214,GOODPERM,COOK95A,AC,0.08,18152
18922223,2018-06-17 21:52:57,C++14,raghavtripat,MINIONS,COOK95A,WA,0.28,22312
18922215,2018-06-17 21:52:55,C++14,herambpatil98,GOODPERM,COOK95A,AC,0.06,16064
18922197,2018-06-17 21:52:48,C++14,sourav_ag5377,GOODPERM,COOK95A,AC,0.1,16064
18922171,2018-06-17 21:52:39,JAVA,EgorK,SONYASEG,COOK95A,AC,0.46,4575232
18922167,2018-06-17 21:52:39,C++14,c0der_ace,GOODPERM,COOK95A,WA,0.05,15240
18922170,2018-06-17 21:52:39,C++14,rishabh3538,GOODPERM,COOK95A,WA,0,16064
18922166,2018-06-17 21:52:38,C++14,harshit23897,GOODPERM,COOK95A,AC,0.1,16064
18922159,2018-06-17 21:52:33,C++14,mukul113,GOODPERM,COOK95A,AC,0.08,23872
18922157,2018-06-17 21:52:32,C++14,ahmedabdellah,GOODPERM,COOK95A,AC,0.03,16064
18922138,2018-06-17 21:52:24,C++14,fsouza,GOODPERM,COOK95A,AC,0.01,15240
18922130,2018-06-17 21:52:21,C++14,bharat2002,GOODPERM,COOK95A,WA,0.08,15240
18922126,2018-06-17 21:52:19,C++14,pxux7c,MINIONS,COOK95A,WA,0.25,15248
18922102,2018-06-17 21:52:13,C++14,segtree,GOODPERM,COOK95A,WA,0.05,16064
18922091,2018-06-17 21:52:11,C++14,darkhorse65,GOODPERM,COOK95A,WA,0.11,15240
18922058,2018-06-17 21:51:59,C++14,himanshu7sep,GOODPERM,COOK95A,AC,0.03,15240
18922027,2018-06-17 21:51:48,C++14,neko_nyaa,MINIONS,COOK95A,WA,0.08,18488
18922023,2018-06-17 21:51:47,C++14,rishabh3538,GOODPERM,COOK95A,WA,0,15240
18922021,2018-06-17 21:51:46,C++14,raghavtripat,MINIONS,COOK95A,RTE,0.06,16800
18922022,2018-06-17 21:51:46,C++14,nileshjha19,GOODPERM,COOK95A,WA,0.02,15240
18921999,2018-06-17 21:51:41,C++14,swapnil159,GOODPERM,COOK95A,WA,0.09,23880
18921987,2018-06-17 21:51:36,C++14,rishi_07,GOODPERM,COOK95A,AC,0.02,16064
